community_name,room_area,room_decoration,room_direction,room_floor,room_location,room_type,room_year,title,unti_price
墨香山庄,130,精装,南 北,中楼层/共11层,玄武,3室2厅,2004年建/板楼,12年40左右婚装 保养好 有看相 三开间朝南 户型方正,32133

经纬城市花园小区,130,跃层/精装,南 北,中楼层/共5层,江宁,3室3厅,2003年建/板塔结合,南站商圈 经纬城市花园 三室三厅两位 有露台,26187

新城玖珑湖一期,133,平层/其他,南 西 北,低楼层/共34层,江宁,4室2厅,2016年建/塔楼,满两年税费低，精装修，户型方正,32591

龙湖文馨苑,187,跃层/其他,南 北,高楼层/共11层,江宁,3室2厅,2006年建/板楼,大四房  复式  环境优雅  居住人文素质高,22891

汉中路,111,简装,南 北,低楼层/共9层,鼓楼,3室1厅,2000年建/板塔结合,本小区一楼带院子房源 采光好 大客厅 独立小区,70100

云谷山庄,82,精装,南 北,高楼层/共9层,鼓楼,3室1厅,2012年建/板塔结合,云谷山庄 精装修三房 楼层好 采光无遮挡 南北通透,31990

香格里拉菁英汇,77,平层/精装,南 北,低楼层/共20层,秦淮,2室1厅,2006年建/板楼,带燃气 诚心出售 交通便利 配套成熟 精装修 南北通透,38908

庆园,123,平层/精装,南,高楼层/共6层,建邺,3室2厅,2004年建/板楼,04年商品房框架结构户型方正低楼层送地下室,34033

天地新城天柱座,45,平层/精装,东,高楼层/共18层,江宁,1室1厅,2006年建/板塔结合,天地新城 2015年装修单室套 朝东 视野采光好 诚售,22032

武夷绿洲赏桂苑,125,精装,南 北,高楼层/共6层,江宁,3室2厅,2005年建/板楼,满五年唯一 采光充足 户型方正 赠送储藏室,26220

东郊小镇第三街区,103,平层/精装,南 北,高楼层/共6层,江宁,3室2厅,2008年建/板塔结合,东郊小镇第三街区 经典三房 南北通透 采光充足,19663

海润枫景家园,83,平层/精装,南,低楼层/共6层,浦口,2室2厅,2007年建/板楼,采光充足 视野开阔 交通便利 出行便利,20043

中青大厦,125,精装,南,高楼层/共19层,鼓楼,3室2厅,2000年建/板塔结合,草场门大街 南北向 采光好，满五年 免增值税,35403

新金贸花园,119,精装,南 北,低楼层/共7层,鼓楼,3室2厅,2004年建/板楼,业主诚心出售 三房朝南，客厅厨房卫生间朝北,41375

名嘉佳园小区,128,精装,南 北,高楼层/共6层,江宁,3室2厅,2006年建/板楼,名嘉佳园 双龙大道地铁 朝南  采光充足  交通便利,25600

红花村161号,73,精装,南,中楼层/共7层,秦淮,2室1厅,1990年建/板塔结合,楼层好，交通便利，精装修，拎包入住。,28118

石头城,79,简装,南,高楼层/共7层,鼓楼,3室2厅,1995年建/板楼,居家装修 三房朝南 房龄新 使用面积大业主着急出售,28189

天润城第二街区,90,平层/简装,南 北,低楼层/共6层,浦口,2室1厅,2006年建/板楼,天润城好房     业主诚心出售   楼层好  位置佳,20418

郭家山29号,65,平层/简装,南,中楼层/共6层,鼓楼,2室1厅,2000年建/板楼,小市商圈 满五唯一 中间楼层 采光好 双南户型,23803

商茂新园,87,简装,南,高楼层/共6层,秦淮,2室2厅,2005年建/板楼,秦虹 大明路 双南 采光好 配套成熟,33945

瑞金新村,74,简装,南 北,高楼层/共5层,秦淮,3室1厅,1979年建/板塔结合,瑞金路 瑞小一中 户型方正 采光佳 满五年,34720

太平花苑北区,117,简装,南,中楼层/共6层,江宁,2室2厅,2000年建/板楼,太平花苑北区 大两房可改三房 交通便利,22619

辰龙广场,88,平层/精装,南 西,高楼层/共28层,鼓楼,2室2厅,2005年建/板楼,银城汇文不占 满五年唯一 精装自住 05年小区带电梯,55249

阳光里,77,简装,南 北,中楼层/共7层,秦淮,3室1厅,2001年建/板楼,洪家园正规三房 双南一北边户 低楼层采光好,33014

白马湖山庄,105,平层/精装,南 北,中楼层/共5层,浦口,3室1厅,2003年建/板塔结合,白马湖山庄 楼层好 采光无遮挡 交通便利 出行方便,23896

双井巷,83,平层/简装,南 北,中楼层/共7层,玄武,3室2厅,1995年建/板楼,电梯已装 双井巷小区 满五唯一 方正3房,52632

大华锦绣华城榴美颂,99,平层/精装,南 北,中楼层/共11层,浦口,3室2厅,2010年建/板楼,精装小三房户型方正配套完善交通便利拎包入住看房方便,24005

市政天元城,88,平层/简装,南 北,高楼层/共6层,江宁,2室2厅,2004年建/板楼,市政天元城满2年两房客厅朝南带阳台,26623

小杨村小区,79,平层/简装,东 北,高楼层/共7层,秦淮,3室1厅,1994年建/板楼,满五年，业主就这套房子，光线足，带门禁，交通便利,32013

左邻右里,97,精装,南 北,低楼层/共11层,江宁,2室2厅,2010年建/板楼,左邻右里 南北通透 居家装修 业主诚心出售,29756

高虹苑,59,平层/精装,南,高楼层/共7层,秦淮,2室1厅,1992年建/板楼,秦虹 大明路 武定门 南部新城 精装修 双南,27769

花园路22号,57,平层/简装,西,中楼层/共7层,玄武,2室1厅,1992年建/板楼,长途东站 2房 居家装修 交通便利 配套齐全 92年房龄,27060

中南麒麟锦城,88,平层/精装,南 北,高楼层/共16层,江宁,2室2厅,2005年建/板楼,满五唯一  电梯婚装大两房 业主诚心出售,21474

仁园,65,平层/简装,南 北,高楼层/共7层,建邺,2室1厅,1996年建/板塔结合,茶南大街 仁园小区 南北通透 满五年交通便利配套完善,30582

安如村,76,平层/精装,东 南 北,高楼层/共7层,建邺,2室1厅,1997年建/板楼,省二中医院地铁口河西万达金鹰安如村2000年商品房,30034

北晨雅居,90,平层/毛坯,南 北,高楼层/共11层,江宁,2室2厅,2010年建/板楼,满五唯一大两房 电梯房楼层佳 看房方便,21190

绣花巷8号,52,平层/简装,南,高楼层/共7层,秦淮,2室1厅,1990年建/板楼,四五四医院 郑和公园 采光好 常府街地铁,28345

滨江奥城听雨苑,107,平层/其他,南 北,低楼层/共10层,建邺,2室1厅,2005年建/板楼,河西奥体 滨江奥城听雨苑 南北通透 居住舒适,46184

兴隆大街纺织公寓,71,平层/简装,南 西北,中楼层/共6层,建邺,2室1厅,1998年建/板楼,兴隆大街 西城路 满五年 中楼层,34047

杭怡花园,130,平层/精装,南 北,低楼层/共6层,江宁,3室2厅,2001年建/板楼,文靖路 近万达 精装大三房带储藏室 南北通透配套成熟,25596

红森公寓,120,平层/精装,南 北,高楼层/共6层,玄武,3室2厅,2002年建/板楼,精装三房 三开间朝南 规模小区 物业规范 交通便利,30775

铂金时代公寓,149,平层/毛坯,南 北,中楼层/共23层,建邺,3室2厅,2010年建/板楼,铂金时代 精装边户大三房 毛坯 看房方便,36807

紫藤苑,64,平层/简装,东南,中楼层/共7层,玄武,2室1厅,2000年建/板楼,采光好 两房 东边户 居家装修 配套设施齐全 业主诚售,26423

弘阳旭日上城一区,121,平层/精装,南,中楼层/共11层,浦口,3室2厅,2007年建/塔楼,小区中间位置，楼层位置好，房子满五年,25521

花园路22号,64,平层/简装,南 北,中楼层/共7层,玄武,2室1厅,1992年建/板楼,花园路22号配套成熟 中间楼层 南北通透 户型方正,26136

双乐园小区,146,平层/简装,东 南 北,高楼层/共7层,秦淮,3室2厅,1997年建/板楼,三山街 外贸商品房 6楼 仙鹤街 采光好 大三房 房龄新,32998

应天花园,76,平层/简装,南,低楼层/共7层,雨花台,2室1厅,1999年建/板楼,虹悦城 应天大街 应天花园小区 新上多层两房 交通便利,30540

应天花园,56,平层/精装,南 北,高楼层/共7层,雨花台,2室1厅,1995年建/板楼,应天花园精装双卧朝南两居室 明厨明卫朝北 带车位,27270

长营村,86,精装,南,高楼层/共7层,栖霞,2室2厅,1998年建/板塔结合,迈皋桥商圈 长营村双南两房 全明边户  沃尔玛超市,28608

华汇康城,84,简装,南 北,中楼层/共6层,江宁,2室2厅,2009年建/板塔结合,多层3楼 环境好 采光充足 拎包入住,22593

天润城第九街区,86,平层/简装,南 北,高楼层/共6层,浦口,3室2厅,2009年建/板楼,天润城九街区 方向朝南   交通方便 配套齐全,22946

鸿意万嘉,81,精装,南 北,中楼层/共11层,江宁,2室2厅,2012年建/板塔结合,交通便捷 居家精装修 拎包入住,29521

北苑二村,78,跃层/精装,南,高楼层/共6层,玄武,4室1厅,2000年建/板楼,北苑红房子 上学方便 通风好  送阁楼地下室租赁车位,34119

铜坊苑小区,85,平层/简装,南 北,高楼层/共8层,秦淮,3室1厅,1995年建/板楼,满五年 采光无遮挡 生活方便 南北通透 业主诚售,24047

樱铁村小区,58,简装,南,中楼层/共6层,玄武,2室1厅,1992年建/板楼,双南 全明 户型方正 采光充足,26736

黄鹂新村,50,平层/其他,东南,高楼层/共7层,秦淮,2室1厅,1989年建/板楼,汉中门 省中院旁 中装小两房 黄鹂新村 生活方便,31747

钟山山庄,82,平层/其他,南 北,低楼层/共4层,玄武,3室1厅,1996年建/板塔结合,双南一北小三房 带两个院子 大概60平左右,35387

白鹭花园凤栖苑,47,平层/其他,东 南 北,高楼层/共7层,建邺,1室1厅,1998年建/板塔结合,白鹭花园凤栖苑 不临街 业主诚售,32504

西瓜圃桥,71,平层/简装,南,高楼层/共5层,鼓楼,2室1厅,1984年建/板楼,双南户型，采光好无遮挡，不临街，安静优雅。五十中,26386

达莱花苑,118,跃层/精装,南 北,高楼层/共6层,秦淮,4室2厅,2002年建/板塔结合,集庆路 达来花苑 2000年房龄 三南一北 精装修,33790

裕顺雅苑,158,跃层/其他,南 北,高楼层/共12层,鼓楼,4室3厅,2003年建/板塔结合,精装 顶跃 大四房 带电梯 采光无遮挡,43903

剪子巷,56,简装,南 北,中楼层/共7层,秦淮,2室1厅,1996年建/板塔结合,武定门剪子巷 满五年 中间楼层 全明 采光好,30000

百家湖国际花园,127,平层/其他,东 北,高楼层/共28层,江宁,3室2厅,2006年建/塔楼,百家湖湖景房 满五年 居家精装送设施 三号线地铁口,26269

瑞鸿名邸,140,平层/其他,南 西 北,高楼层/共20层,江宁,3室2厅,2012年建/板塔结合,小龙湾 瑞鸿名邸 南北三房 交通便利,31413

华阳佳园华清苑,116,跃层/其他,东南 北,高楼层/共6层,鼓楼,5室3厅,2003年建/板楼,华阳佳园华清苑 商品房3开间朝南 满五年 不临街 诚售,41195

沿河二村,55,平层/简装,南 北,高楼层/共6层,建邺,2室1厅,1988年建/板塔结合,沿河社区 交通便利 满五 诚心出售 刚需,28078

长江花园,71,平层/简装,东 西,高楼层/共13层,玄武,2室1厅,2000年建/板塔结合,满五年 东西格局 全明 新街口 地铁,44932

钟阜路小区,48,平层/精装,南 北,低楼层/共6层,鼓楼,2室1厅,未知年建/板塔结合,钟阜路 一楼带院子 采光不遮挡,33134

锁金四村,68,平层/简装,南 北,高楼层/共6层,玄武,3室1厅,1985年建/板楼,满五年 南北通透 双南一北 户型方正 锁金村配套齐全,30640

梅花村,61,平层/其他,南 北,高楼层/共5层,秦淮,3室1厅,未知年建/板楼,雨花小三房 采光好 交通便利 配套成熟,22585

万科金色领域,89,平层/简装,南,中楼层/共18层,栖霞,3室2厅,未知年建/板楼,仙林湖 万科金色领域 三房居家装修 小区环境好,34270

后标营35号,77,平层/简装,南 北,高楼层/共6层,秦淮,3室1厅,1983年建/板塔结合,满五年 南北通透三房 小区安静环境好 8511房改房,28293

仙居华庭,58,平层/毛坯,南 北,中楼层/共5层,玄武,2室1厅,2008年建/板楼,纯毛坯空置  小区中间位置 随时看房 楼层采光好,28107

四方新村五村,60,平层/其他,南,高楼层/共7层,秦淮,2室1厅,2000年建/板塔结合,双南精装两房 视野好采光无遮挡 满五年无个税,26130

弘阳旭日上城一区,111,平层/毛坯,南 北,高楼层/共17层,浦口,3室2厅,2007年建/塔楼,弘阳物业 采光充足 纯毛坯 户型方正,23586

21世纪假日花园,141,错层/其他,南 北,低楼层/共6层,江宁,3室2厅,2001年建/板楼,实小竹中 一百平院子 南北通透 拎包入住,28179

晔园,64,平层/其他,南 北,高楼层/共7层,建邺,2室1厅,1998年建/板楼,集庆门大街 南苑晔园 新上南北两房采光棒,29403

仁义里小区,53,平层/其他,西,低楼层/共7层,秦淮,2室1厅,1990年建/板楼,满五唯一 配套成熟 独立小区 交通便利,34580

天正滨江花园,260,毛坯,南 北,中楼层/共18层,建邺,4室2厅,2012年建/板楼,中高楼层 小区中间 纯毛坯 低密度 品质小区,46762

曙光里,52,平层/简装,南 北,高楼层/共6层,秦淮,2室1厅,2002年建/板塔结合,南部新城 大明路 洪家园 曙光里 高楼层  采光好,28529

广东路21至44号,62,平层/简装,南 北,高楼层/共7层,鼓楼,3室1厅,1993年建/板楼,三小五十中不占用 低总价三房 业主诚心出售,37546

凤鸣苑,79,平层/其他,南 西 北,中楼层/共7层,建邺,3室1厅,1998年建/板塔结合,凤鸣苑 精装修 业主诚心出售 楼层适中,33246

江南名府,92,平层/精装,南 北,中楼层/共11层,建邺,2室1厅,2003年建/板塔结合,江南名府2003年商品房小区电梯两房刚需高楼层采光足,38873

挪威森林,101,其他,南 北,低楼层/共5层,江宁,2室2厅,2006年建/板楼,翠屏国际旁 挪威森林经典两房 户型方正 采光充足,25400

天水滨江花园东苑,126,精装,南 北,低楼层/共11层,鼓楼,3室2厅,2008年建/板塔结合,天水滨江东苑 满五年 房龄是09年的,58169

大华锦绣华城香榭美颂,95,平层/精装,南,高楼层/共17层,浦口,3室2厅,2012年建/板楼,香榭美颂 简装三房 南北通透 楼层优越 赠送一个房间,26806

翠屏国际香樟苑,222,简装,南 北,联排/共3层,江宁,3室2厅,2006年建/暂无数据,此房满五年，南北通透，采光充足，视野开阔,25134

雍园,93,平层/简装,南 北,低楼层/共7层,玄武,3室1厅,1998年建/板楼,珠江路 雍园小区 可停车 双南一北户型 大客厅,36450

大华锦绣华城香榭美颂,95,平层/精装,南,高楼层/共17层,浦口,3室2厅,2012年建/板楼,香榭美颂 简装三房 南北通透 楼层优越 赠送一个房间,26806

润富花园,90,平层/精装,南,高楼层/共6层,浦口,2室2厅,2006年建/板塔结合,润富花园 南北通透大两房 满五唯一 东边户,19853

博学苑,76,平层/精装,南,低楼层/共6层,江宁,2室2厅,2010年建/板塔结合,博学苑丹桂园 精装两房 户型方正 两房朝南 采光好,25745

万科金域缇香,194,平层/精装,南 北,中楼层/共18层,建邺,3室2厅,2008年建/板楼,小区中间位置 拎包住 视野好采光好 新城本部 婚房装修,52362

墨香山庄,84,其他,南 北,中楼层/共18层,玄武,2室2厅,2005年建/板楼,墨香山庄 商品房 楼层好 精装修 业主诚售 南北通透,31784

裕顺雅苑,100,平层/简装,南 北,中楼层/共12层,鼓楼,2室2厅,2003年建/板塔结合,三开间朝南，厨卫朝北，户型方正，居家装修。,43487

银达雅居,130,平层/精装,南 北,高楼层/共16层,秦淮,3室2厅,2000年建/塔楼,有租赁车位 视野开阔 电梯房 满两年免增值税,33009

瑞金路二号四号小区,62,平层/简装,南 北,中楼层/共6层,秦淮,2室1厅,1986年建/板楼,瑞金路 金润发超市 满五年 双南户型 出行方便,36225

华府国际,117,平层/精装,南 北,低楼层/共11层,浦口,3室2厅,2016年建/板楼,华府国际 精装双卫三房 南北通透的三房,22510

诚基名苑,47,精装,北,中楼层/共12层,江宁,2室2厅,2013年建/塔楼,诚基名苑 小龙湾地铁口   4.8米挑高 满两年 精装两房,38414

凤凰西街146号,73,平层/其他,南 北,高楼层/共6层,鼓楼,2室2厅,2002年建/板楼,环宇城 凤凰西街上 双南大两房 实用面积大 采光佳,34684

德基紫金南苑,114,其他,南 北,高楼层/共10层,玄武,3室2厅,2010年建/板楼,德基紫金南苑 施教区范围房 非毛坯 三房,41722

金地自在城第六街区,108,精装,南,低楼层/共24层,雨花台,3室2厅,2013年建/塔楼,居家装修带地暖 满二  有钥匙看房随时,23689

金川门小区,53,平层/简装,南 北,中楼层/共7层,鼓楼,2室1厅,2001年建/板楼,福建路小两室 采光好 南北通透 户型方正,28731
